seed,previous_pattern,pattern,base_price,Monday AM,Monday PM,Tuesday AM,Tuesday PM,Wednesday AM,Wednesday PM,Thursday AM,Thursday PM,Friday AM,Friday PM,Saturday AM,Saturday PM
96630,1,3,91,47,43,40,36,32,29,98,97,132,142,137,74
62345,0,2,107,94,89,85,80,76,72,68,63,60,55,52,47
22147,3,2,99,86,81,77,74,70,65,62,59,54,50,45,42
79345,2,0,97,71,67,58,123,130,73,64,101,114,107,121,110
83612,1,0,95,128,128,110,115,93,110,61,54,101,67,63,59
10496,0,0,100,109,106,105,98,68,58,102,103,71,64,55,107
12142,1,0,109,136,87,80,137,104,113,119,103,141,72,67,56
32874,0,3,90,78,74,71,67,63,92,90,145,158,137,48,45
30015,0,3,107,51,46,42,38,34,30,100,116,158,192,162,50
61899,0,3,97,57,54,114,129,182,188,163,67,62,57,53,50
52970,3,3,107,52,48,43,39,111,106,163,169,163,44,39,35
50589,2,1,102,89,113,169,335,167,127,56,64,69,72,85,69
83929,1,0,103,124,133,106,110,97,136,64,56,135,68,60,55
96303,1,2,101,88,84,80,75,72,68,64,59,55,52,49,45
1826,3,0,109,132,149,119,83,75,146,118,67,61,52,132,153
19311,3,1,92,80,76,73,68,117,129,306,156,114,46,74,45
72735,2,3,110,45,41,38,149,106,178,180,165,96,92,87,84
89416,3,3,103,61,57,53,49,45,119,136,186,193,154,68,64
17165,2,1,96,82,79,75,93,186,411,161,131,46,42,66,62
89766,1,3,101,66,61,56,53,49,44,41,92,136,192,195,146
2469,3,0,107,110,141,111,72,62,51,116,143,86,78,105,143
11246,3,0,104,74,66,60,100,120,105,120,116,120,99,76,71
38614,1,3,100,73,70,66,62,59,55,121,93,140,148,142,56
55129,0,3,101,56,51,114,132,153,165,142,74,71,67,64,59
20300,1,2,101,90,85,81,77,73,68,64,61,56,52,47,44
38289,3,0,100,125,71,65,57,131,92,135,91,139,69,64,127
71241,2,1,97,87,83,80,75,72,68,115,157,292,193,99,40
68706,2,0,95,58,54,92,111,75,69,65,117,125,120,127,90
30440,1,2,90,81,77,73,69,64,61,58,54,51,47,44,40
7866,1,2,104,92,88,84,80,76,71,66,61,58,54,50,46
31189,2,0,94,88,118,61,56,49,120,87,95,127,94,62,57
80785,2,1,104,91,87,82,78,73,70,103,193,477,169,142,48
78620,2,1,96,84,80,77,74,70,67,64,90,160,305,155,113
50482,2,1,104,91,87,112,151,544,185,100,56,46,58,59,64
10263,3,1,102,89,138,168,393,158,97,53,86,46,59,73,55
96061,2,0,93,115,116,71,63,55,96,86,62,55,129,109,96
42723,0,1,101,90,86,81,78,101,166,433,190,113,64,45,58
82681,3,0,105,70,63,136,133,137,111,84,78,70,129,101,110
20387,2,0,107,147,69,64,98,72,65,60,126,107,118,135,145
15737,0,3,100,66,114,98,171,179,171,75,71,67,63,60,56
40092,1,0,102,113,100,121,113,131,71,66,61,123,77,68,133
76206,0,3,103,77,73,70,66,93,124,160,197,151,73,69,64
26475,2,3,99,42,101,128,187,195,159,42,37,33,29,26,22
91070,2,0,100,77,68,60,137,136,127,129,91,103,105,68,61
4093,0,0,96,124,122,117,130,128,97,69,65,117,62,58,53
27351,0,3,108,98,94,89,135,141,153,157,155,82,78,73,70
25188,2,3,106,118,135,189,197,165,50,45,41,37,33,29,24
86431,3,2,91,82,78,75,71,68,64,60,57,53,50,47,42
51592,0,3,95,125,95,133,134,133,66,62,58,53,50,46,41
7371,0,3,96,83,78,74,70,66,99,119,164,177,173,76,72
27676,0,0,96,123,128,94,60,51,128,93,61,52,46,127,98
98748,3,1,93,82,78,74,70,111,146,382,185,110,40,45,80
8953,0,3,95,73,70,66,62,57,54,51,86,89,151,177,160
9193,3,0,105,65,61,56,135,65,55,104,120,97,121,110,123
99779,3,1,108,93,110,174,552,204,107,54,93,79,47,72,57
29309,0,3,106,77,72,119,114,165,206,200,86,82,78,74,70
71539,0,1,97,87,84,81,114,160,506,165,92,39,68,40,72
35591,2,0,110,128,108,117,127,69,62,129,69,59,53,113,138
84617,2,0,107,120,107,148,119,85,81,111,84,79,73,133,130
23890,0,0,104,105,64,55,100,74,66,57,127,128,103,97,127
41429,3,2,95,85,81,77,73,70,65,62,59,55,51,48,44
75797,2,1,101,87,82,78,129,154,575,152,136,76,65,68,64
2814,1,0,103,69,59,125,79,69,61,106,119,118,118,141,117
63645,0,0,107,138,66,59,53,107,144,72,63,107,123,100,107
60408,0,3,94,88,98,137,148,135,80,76,71,67,63,60,56
93834,3,1,104,90,86,82,117,150,509,182,123,75,47,76,76
52578,1,0,90,99,102,105,125,86,63,59,97,103,57,53,48
62487,2,0,91,60,54,49,96,93,92,94,62,56,87,90,83
89615,0,3,95,99,132,157,171,144,49,46,41,38,35,30,27
83476,2,0,97,136,94,91,77,69,63,125,65,55,117,107,124
28375,1,0,91,85,60,56,52,124,95,63,55,117,93,102,105
43603,1,0,104,135,108,131,121,75,65,59,122,131,78,68,105
65195,2,3,101,59,56,99,133,147,167,163,46,42,39,36,31
7975,3,1,100,89,85,101,152,291,176,132,56,46,67,44,43
34804,2,1,109,95,92,87,83,145,200,254,174,137,67,65,88
47407,3,0,108,108,128,113,147,137,121,75,69,59,103,86,76
31399,3,0,103,98,104,137,64,54,46,108,122,69,63,106,95
61051,0,2,92,83,79,75,71,67,63,60,55,52,47,43,39
10913,0,0,110,120,151,151,128,150,150,83,74,143,86,77,68
51810,0,2,94,83,80,75,72,68,64,61,57,54,50,47,43
42306,0,3,108,137,140,152,191,158,81,78,74,70,67,62,58
91726,3,2,110,95,90,86,82,78,74,69,64,60,56,51,48
16566,0,1,104,94,89,117,176,445,160,100,75,84,93,45,84
52131,1,2,100,87,82,78,75,71,67,64,60,57,53,49,45
47983,3,1,97,87,83,80,76,103,137,464,165,104,48,43,77
9369,1,0,95,128,130,131,86,128,69,64,111,58,50,43,119
88534,2,1,94,83,79,75,71,67,62,123,173,195,160,116,72
43848,0,3,103,81,76,71,107,131,145,150,145,77,74,70,66
26708,0,0,91,123,102,84,83,85,120,69,64,60,89,58,52
1419,1,0,103,118,108,106,139,74,69,62,133,140,70,66,143
52503,0,3,101,61,58,55,50,46,41,37,111,134,149,153,141
90940,2,0,100,124,128,126,66,58,52,92,138,97,134,63,58
89726,2,1,91,82,78,75,123,146,392,169,89,60,72,70,57
27464,2,1,102,90,86,82,78,74,120,198,427,151,131,71,91
91665,0,3,95,48,43,39,104,107,136,151,147,77,73,69,65
70373,1,3,99,55,52,130,111,152,168,153,61,57,53,48,45
80342,0,1,109,94,90,86,82,77,124,169,540,177,144,90,86
85354,0,2,100,87,84,79,76,72,68,64,61,57,54,51,46
31424,2,1,99,88,84,80,76,72,69,139,139,576,168,116,89
25374,3,0,107,73,65,60,135,110,123,68,62,126,137,102,117
93438,2,1,93,82,78,74,70,67,116,182,244,162,114,77,61
11855,0,3,93,72,68,114,127,140,156,144,55,52,48,45,41
86079,3,0,91,127,102,62,56,50,118,109,103,124,64,55,97
47847,1,2,109,96,91,87,82,79,75,70,65,61,56,53,48
28073,3,0,110,108,147,151,114,132,109,86,78,73,138,68,60
1875,1,0,107,131,66,57,51,147,128,133,128,76,71,102,106
62291,0,1,93,81,77,73,126,150,356,168,106,72,51,84,70
58266,0,2,98,88,84,79,75,71,67,64,59,55,52,49,46
87331,0,3,92,81,77,74,70,67,88,87,141,182,178,39,35
48385,0,3,97,60,133,107,162,188,172,67,63,59,56,52,48
28349,2,3,102,58,53,50,45,40,139,98,146,156,149,56,51
93889,1,0,105,122,100,70,61,147,130,145,77,67,57,117,137
11253,1,0,110,109,125,72,64,127,125,120,127,76,65,57,149
20438,2,3,99,61,57,53,50,45,42,38,133,99,140,147,139
97996,0,2,106,91,87,83,80,76,72,68,64,60,57,52,47
90935,1,2,106,92,89,84,80,76,71,67,63,58,52,48,44
84785,0,3,109,54,48,45,41,127,101,163,172,167,74,71,66
78141,2,3,101,66,63,58,55,51,46,43,100,119,146,148,144
99910,2,3,99,46,43,90,101,140,146,142,72,68,64,60,56
79585,0,3,102,69,113,128,163,177,156,63,58,54,51,47,44
21813,2,1,104,90,86,83,78,75,111,168,260,177,134,89,77
78327,0,0,96,60,52,45,131,71,64,120,91,121,108,109,115
77282,3,1,106,93,130,189,603,193,131,85,64,67,57,70,62
14357,0,2,91,78,75,73,70,66,62,58,55,51,47,44,41
50076,1,0,92,121,88,122,112,109,61,56,51,121,124,71,66
32383,3,2,109,96,92,87,82,77,73,68,65,60,56,51,46
10829,0,2,105,93,89,84,79,76,71,67,64,59,55,50,45
68042,1,0,100,126,72,64,58,117,95,95,80,74,96,125,132
81993,3,2,98,85,81,78,75,71,66,62,58,53,50,46,42
5798,3,1,104,92,87,84,79,76,72,69,123,156,439,168,119
57842,3,1,97,86,82,121,145,390,167,108,62,47,46,71,68
58245,1,0,107,118,126,138,141,129,68,61,54,109,71,62,106
71387,0,1,102,89,85,80,76,71,107,188,494,199,133,50,55
6181,2,0,100,131,133,71,66,59,134,111,95,66,58,130,124
62702,3,1,93,82,119,147,381,155,87,42,79,48,74,54,54
86137,3,3,101,69,65,60,56,51,48,117,121,199,202,161,42
22968,0,1,105,90,85,81,122,203,552,181,120,59,70,74,61
46938,0,0,96,97,72,67,113,112,113,62,54,47,134,126,121
12620,1,3,94,44,41,37,122,86,132,173,171,62,59,55,51
35401,1,1,93,80,76,73,68,65,61,57,105,161,271,131,86
10192,0,1,109,98,111,194,465,195,111,63,82,98,90,68,74
73363,2,1,99,87,84,79,76,72,128,170,592,193,125,87,78
47862,0,3,107,80,137,100,188,190,168,58,53,49,45,40,35
47457,3,1,108,97,93,89,104,164,563,183,137,49,62,56,58
24072,3,3,107,126,105,187,194,154,76,72,68,64,59,54,49
54701,2,3,107,88,84,80,76,72,69,64,120,109,154,159,154
44477,0,2,109,98,93,89,85,81,78,74,70,66,61,57,53
66129,2,1,110,95,90,85,113,161,563,195,124,80,68,77,62
49031,0,1,93,84,80,77,74,113,180,279,182,102,64,52,71
37784,0,3,104,56,53,48,44,40,120,144,168,199,156,78,75
6462,0,3,100,59,56,51,48,43,98,127,160,190,140,49,45
77217,0,3,98,58,55,51,47,131,111,172,175,156,43,38,34
20328,3,0,100,105,116,105,122,68,59,54,111,125,97,74,70
70057,1,3,103,103,125,171,189,157,72,68,65,61,56,52,49
13726,2,0,109,115,100,106,83,78,67,141,124,106,67,57,151
73548,3,2,109,94,91,87,84,79,74,68,64,59,54,49,44
18703,3,3,100,55,51,48,43,39,36,32,108,102,164,185,162
83521,1,0,109,105,139,124,100,107,68,60,54,102,72,62,119
46362,2,1,98,88,97,139,429,147,109,46,88,49,56,84,48
87737,3,0,110,83,73,132,143,152,113,149,73,66,56,122,109
19460,0,0,101,92,117,76,68,104,121,61,54,49,140,121,107
69604,2,1,106,94,90,105,164,253,190,147,56,61,87,70,93
31888,3,2,101,88,84,81,77,72,69,64,60,55,50,46,42
16237,0,3,102,52,47,43,132,122,145,153,147,65,61,57,53
16417,3,1,109,93,89,85,80,76,71,138,209,419,204,117,53
75502,2,3,94,77,73,69,64,114,124,149,151,137,49,45,41
57015,0,3,95,85,110,123,140,147,143,45,40,37,34,31,27
21936,0,3,93,53,49,46,42,39,35,94,116,130,144,138,79
79512,3,0,103,136,108,136,68,64,135,105,109,70,61,55,112
55058,3,2,90,81,77,74,70,66,63,60,57,52,49,45,41
13880,2,1,95,82,78,74,70,67,64,101,152,385,136,126,60
43829,2,0,100,121,111,133,110,78,68,107,104,99,63,55,49
73471,1,2,107,92,88,84,78,75,71,67,63,60,54,51,46
612,3,3,93,45,41,120,96,136,171,141,71,68,63,60,57
13646,3,0,94,76,70,61,123,129,97,101,128,62,56,100,89
98117,1,2,108,95,91,87,84,80,76,73,67,63,60,56,51
89507,2,1,95,85,82,77,73,70,65,61,112,172,390,182,130
20828,3,0,101,138,112,134,138,69,63,119,125,134,70,64,57
34374,3,0,96,102,124,105,96,102,119,73,67,99,65,59,54
16609,0,1,102,90,86,81,77,73,69,65,100,188,290,176,120
49355,0,3,101,73,102,114,146,147,144,75,70,67,63,58,54
11763,3,3,93,56,53,48,90,100,141,173,164,47,43,40,37
88947,3,1,93,82,78,74,71,67,63,111,160,460,143,86,82
50824,2,1,108,95,90,85,80,77,72,69,142,166,315,178,133
37429,1,2,94,81,78,75,72,68,63,59,55,51,48,44,40
62935,1,0,104,145,105,110,71,63,58,97,94,115,67,60,109
75619,1,2,98,85,81,78,74,70,67,64,60,56,52,47,44
42204,0,2,107,97,93,88,83,78,75,71,68,63,58,54,49
40201,0,2,104,94,89,84,80,76,71,66,61,56,51,48,43
30199,0,3,99,51,48,43,39,36,31,26,96,125,186,195,154
48674,1,0,95,60,54,45,122,92,98,112,61,53,90,120,87
62799,2,3,97,60,56,53,48,44,40,36,99,93,139,151,144
1495,0,1,92,80,77,96,160,250,152,98,53,80,83,50,70
33682,1,0,92,67,62,55,103,118,111,106,119,64,59,123,115
32361,2,1,94,83,78,121,142,447,165,93,79,53,83,43,75
33886,0,3,92,68,64,61,57,53,49,99,113,166,177,146,61
84415,1,1,96,86,83,103,178,198,141,111,80,56,78,46,66
67494,1,0,92,123,120,128,64,60,104,111,88,73,67,59,99
55596,1,0,106,129,116,140,109,128,122,73,64,58,130,73,67
98494,2,3,104,94,89,86,82,78,73,117,98,167,208,205,93
93589,0,3,99,40,37,33,29,121,105,151,185,168,74,69,65
56086,2,1,98,86,94,161,244,165,128,40,43,61,86,46,63
95075,2,1,104,89,84,81,115,202,502,195,111,67,58,47,85
10555,3,0,104,134,143,103,109,132,118,66,58,49,128,81,74
87636,0,2,97,86,83,79,75,72,68,64,61,57,54,49,45
45255,2,0,97,100,107,101,100,88,133,63,57,48,118,72,63
86621,2,1,101,89,85,81,77,72,134,171,353,162,113,66,42
42398,1,0,90,100,62,53,46,113,101,89,84,119,66,57,113
89861,0,1,99,86,82,77,73,70,65,62,127,181,337,178,113
13185,2,3,106,68,63,59,55,51,46,42,128,118,155,161,158
81451,3,0,106,101,109,113,137,133,66,60,51,122,75,70,112
72612,0,3,102,65,60,114,98,174,186,145,62,58,54,49,45
20088,2,1,97,85,81,94,162,404,183,128,45,78,76,72,81
47337,3,0,103,115,136,143,94,115,97,78,73,101,75,68,63
2093,2,3,110,144,107,196,211,173,76,72,67,62,56,53,49
45352,3,1,102,88,83,78,75,98,144,515,145,97,57,58,62
48458,1,0,101,114,129,102,128,115,114,62,55,46,123,70,64
19342,3,0,91,100,96,107,86,58,51,46,93,101,112,72,64
53250,1,2,106,95,91,87,83,78,75,71,67,62,59,53,49
15656,0,0,96,98,101,68,61,123,103,121,112,117,76,69,64
61799,1,1,92,80,76,72,69,86,130,540,158,107,80,53,39
53881,1,0,102,141,104,131,116,63,53,120,134,107,69,61,53
228,1,0,90,99,101,103,57,49,97,102,117,97,59,54,51
84374,3,1,91,79,76,72,69,66,62,58,124,166,459,138,103
54486,3,1,110,94,91,123,172,295,166,148,75,97,70,94,76
88214,0,3,110,63,59,55,51,48,43,37,133,119,159,173,163
37243,0,0,90,82,67,60,90,106,110,87,71,63,59,106,124
74673,1,0,107,128,120,82,74,138,116,129,69,61,54,98,103
40806,0,2,104,92,87,82,79,74,70,66,63,58,54,50,46
63108,1,0,98,104,74,66,60,108,132,93,93,101,72,63,116
56012,0,2,93,82,79,75,72,67,64,60,56,52,48,44,41
72214,1,0,98,120,113,76,68,121,97,75,70,63,101,137,99
16679,1,0,110,127,108,153,87,81,135,126,114,83,79,71,141
88425,0,0,103,122,94,126,132,110,79,72,65,128,66,58,106
79070,0,3,102,53,48,43,114,116,168,175,147,73,68,64,60
55398,3,2,105,93,88,83,80,74,70,66,61,58,55,51,47
55544,2,1,93,82,78,75,71,114,170,342,154,128,60,59,47
41568,1,3,99,88,84,99,133,176,195,160,51,48,45,42,37
23372,1,2,104,92,88,85,80,77,74,70,65,60,56,52,48
69258,1,2,96,86,81,77,74,71,67,64,60,56,53,50,46
56149,3,0,101,100,140,138,108,72,63,55,129,65,60,110,130
54399,3,1,96,86,82,105,136,443,172,112,76,44,81,70,46
64729,1,3,110,79,74,69,66,62,58,119,124,166,170,164,46
14664,0,1,96,85,116,136,242,158,111,59,71,51,60,79,84
3410,0,1,103,93,88,130,198,575,180,114,83,62,92,57,57
46428,2,3,91,51,47,42,39,83,86,129,131,127,57,53,49
78991,0,1,90,80,76,72,69,66,63,98,149,338,178,87,52
30325,1,0,109,82,71,65,126,146,114,103,145,83,78,151,108
61047,1,0,90,113,86,108,108,58,51,44,105,91,59,55,115
63471,1,0,103,81,73,111,104,107,118,71,61,51,139,108,103
42758,2,3,97,120,99,156,160,137,65,61,57,53,49,44,41
49189,0,3,103,105,115,144,151,150,85,81,76,72,69,64,60
18824,3,0,109,107,135,150,126,149,109,70,62,141,72,65,57
44360,1,2,90,80,77,73,69,65,62,59,56,51,47,44,40
4934,0,1,105,92,87,84,80,76,72,68,144,210,534,189,122
42126,2,1,110,96,92,87,82,79,74,118,183,308,187,136,57
61801,3,0,100,120,94,109,138,68,63,136,114,63,55,51,125
47274,0,1,92,79,77,93,165,345,143,126,47,61,47,44,67
16309,3,1,100,86,83,79,76,72,68,65,98,178,415,151,133
32674,3,2,103,91,86,81,76,73,67,64,60,56,51,47,44
68429,1,0,92,129,58,53,47,110,60,52,124,120,96,100,104
17986,0,1,107,95,91,87,83,78,75,71,127,183,268,187,143
5602,2,1,105,91,87,83,79,75,114,177,397,202,96,77,61
34301,2,1,92,83,79,77,73,68,93,167,248,161,96,77,56
56330,3,3,90,47,43,40,119,88,126,128,127,69,65,62,57
82596,1,3,92,89,129,146,160,156,78,74,70,67,64,61,56
55293,2,1,108,94,135,173,631,191,103,54,50,78,78,56,45
5394,3,2,106,94,90,86,81,78,74,70,66,61,56,53,50
15340,3,1,95,83,79,75,102,135,433,166,107,75,76,52,59
31328,2,3,102,68,63,59,56,52,49,104,118,143,166,157,80
93288,0,3,100,47,43,38,127,96,169,187,183,47,43,39,36
11104,1,0,107,65,60,119,99,113,134,135,145,82,74,70,106
82025,3,0,94,120,126,67,59,91,119,101,62,54,49,117,108
49798,2,0,96,91,117,125,110,106,72,65,133,122,72,68,62
34230,1,0,101,141,140,121,68,60,55,117,129,105,76,70,103
30610,1,0,95,99,129,111,101,67,60,54,118,126,124,73,68
70846,2,3,108,72,68,108,119,161,191,151,78,74,69,65,60
69903,0,3,110,92,89,85,79,75,110,122,157,180,158,56,51
48429,2,0,97,101,135,89,99,63,54,109,62,55,47,106,133
10203,2,1,96,86,82,78,125,165,258,157,88,60,50,66,58
22937,0,1,98,87,84,79,75,72,132,169,574,150,118,47,67
30803,0,1,93,80,75,71,67,64,60,116,142,537,156,101,74
74893,1,0,93,122,84,71,63,54,94,97,113,98,63,59,107
1218,2,1,93,83,80,124,155,405,170,127,68,71,38,79,42
84894,2,1,105,91,86,109,203,547,164,132,81,66,59,74,63
59688,0,2,108,95,90,86,80,76,72,67,63,60,56,51,47
47074,0,2,97,85,80,76,72,69,65,62,57,52,49,45,42
95494,1,0,92,99,103,93,125,63,54,49,110,98,91,72,68
80000,1,0,95,111,101,114,108,109,88,68,63,58,120,69,64
92530,2,3,94,69,64,60,56,52,48,44,125,101,135,139,137
61960,3,2,106,95,91,87,82,78,74,69,65,61,55,51,48
57157,2,1,95,82,77,102,154,428,139,120,44,50,72,81,59
11446,0,2,98,88,84,80,76,73,68,65,61,56,51,47,43
88021,3,0,92,128,116,98,95,124,72,66,105,56,52,45,94
71868,0,3,90,64,61,116,97,126,128,126,62,59,55,51,48
59024,0,1,94,84,81,76,72,69,66,63,92,172,258,138,128
93164,0,0,108,120,127,148,82,73,144,136,124,112,72,67,57
46987,2,0,100,135,116,131,123,72,64,55,109,114,125,75,67
23500,3,1,110,97,92,88,85,126,169,620,189,120,65,75,90
84657,3,3,100,90,86,81,78,73,69,66,108,97,187,193,153
62722,3,1,109,97,92,88,129,165,518,205,99,51,50,81,93
80925,1,3,92,82,79,76,73,115,128,133,139,129,42,39,35
56784,2,1,110,96,91,86,81,115,186,515,155,101,59,45,69
18476,1,3,101,119,119,142,168,145,68,64,60,56,52,49,45
68989,3,0,107,105,98,107,103,128,131,65,57,129,74,67,60
44188,0,1,91,79,123,134,453,147,107,70,76,81,58,62,72
93746,0,1,108,94,89,85,80,75,70,113,171,469,201,142,44
25725,0,0,91,121,93,90,72,66,104,113,64,57,53,94,116
27381,3,2,98,88,83,79,74,71,67,63,59,54,50,46,43
79214,0,3,91,119,93,128,179,135,64,60,55,52,49,46,43
89063,3,0,99,120,119,70,61,119,122,125,68,60,52,112,126
61429,2,0,100,104,130,99,67,63,121,71,63,55,120,140,99
20247,3,3,97,42,37,33,29,25,21,95,118,141,178,159,64
20742,0,0,95,72,67,112,94,105,107,128,122,96,64,56,48
43790,3,0,102,122,64,58,103,126,110,124,80,71,63,117,95
32935,3,3,91,54,50,47,43,39,35,30,88,117,135,166,142
6645,0,3,96,50,46,41,37,34,109,125,154,188,151,52,49
41125,0,1,100,88,84,79,76,96,155,489,168,127,63,72,89
23128,3,2,92,79,76,72,69,66,62,58,54,49,46,43,39
31897,3,0,109,116,116,118,140,68,62,138,131,147,84,75,66
90380,1,0,91,91,57,52,44,86,120,96,60,51,117,89,98
36876,1,0,107,148,112,122,82,73,109,145,73,68,62,140,97
16143,1,3,109,97,93,89,84,80,75,107,125,156,162,160,78
80810,2,0,92,127,103,67,60,56,120,112,62,55,126,92,102
47597,3,1,99,88,85,137,178,388,160,124,47,49,80,58,55
70608,0,1,101,87,83,78,75,71,116,147,420,161,130,72,44
17383,2,0,110,143,129,114,67,58,123,107,112,85,75,65,146
80761,3,0,104,117,109,77,69,127,76,69,63,136,123,128,130
90598,3,1,95,85,81,77,108,185,296,137,92,48,68,64,77
80435,2,1,107,95,90,85,80,106,156,365,205,115,84,89,85
56954,3,0,99,135,92,66,62,108,103,122,135,104,65,56,50
24888,2,1,102,92,134,178,405,160,101,59,74,75,45,42,82
43219,1,0,95,88,69,60,56,100,92,133,124,88,107,73,69
41275,3,3,92,80,105,127,131,134,131,48,44,40,36,32,29
89656,1,0,106,103,135,77,71,121,110,120,117,115,65,60,53
49892,3,0,109,142,147,104,153,142,69,59,121,99,82,72,61
54425,1,2,104,92,87,82,78,74,71,66,63,58,54,49,44
16801,1,0,98,109,133,105,127,73,65,99,129,97,67,61,52
16243,3,2,108,93,89,83,79,74,69,64,60,56,51,47,44
97277,1,2,106,95,90,85,81,76,72,68,65,61,56,52,48
51617,3,3,95,40,36,32,28,24,20,17,109,131,147,154,146
19154,0,2,95,83,79,74,70,67,63,59,56,52,48,43,40
98290,1,3,108,46,42,134,140,151,153,152,69,64,60,57,52
24908,0,3,101,87,82,78,75,71,68,63,95,134,141,161,156
66764,1,0,109,126,114,144,103,143,140,73,64,55,143,72,65
59566,2,3,97,68,65,61,112,110,139,148,138,61,57,53,49
25938,3,0,92,88,109,119,97,115,86,66,59,56,105,72,64
69989,2,3,98,74,70,65,102,91,142,189,139,80,75,72,68
60984,1,3,91,64,61,57,55,115,121,132,163,158,67,63,60
72882,2,3,93,43,39,35,31,27,102,85,141,147,131,50,45
77658,3,3,96,65,61,57,54,105,107,136,147,140,81,78,75
36755,0,1,93,81,77,74,71,68,64,60,98,143,475,179,129
16160,0,1,104,94,90,86,133,194,452,186,107,61,53,50,49
60179,1,3,98,67,104,110,143,178,171,40,36,31,28,24,19
83967,3,2,96,87,82,79,75,71,66,63,59,55,51,47,43
55671,1,0,102,125,100,69,62,95,128,140,74,68,58,94,139
29990,0,3,104,128,105,167,195,185,69,64,60,55,51,48,44
75772,3,1,97,85,81,77,74,110,189,220,190,94,74,39,41
21367,2,3,110,85,81,76,72,67,120,102,161,163,161,63,59
54017,1,2,102,92,88,83,79,75,70,67,62,58,54,50,45
93955,1,0,95,102,74,66,107,126,115,63,55,46,114,98,106
93211,0,3,94,47,44,40,93,129,133,147,137,72,68,64,60
98020,1,1,106,96,92,88,83,79,75,71,129,181,573,203,129
50254,2,3,98,44,41,37,32,137,104,138,157,146,42,38,33
89108,1,2,99,87,83,79,75,71,67,64,60,56,52,48,45
74632,1,3,106,93,90,87,83,79,75,128,127,154,173,151,70
21653,2,3,98,73,68,65,61,95,110,149,180,144,72,67,64
85669,1,3,101,85,81,108,97,162,187,148,61,58,54,49,45
93876,2,1,99,88,85,81,77,74,70,94,158,329,189,108,67
650,3,1,108,96,91,86,81,78,73,100,159,562,211,136,93
46583,1,3,100,50,46,43,140,96,163,168,166,45,40,37,33
35572,0,3,96,54,50,46,43,115,96,179,183,160,68,65,62
48959,2,0,97,101,115,98,109,97,72,67,116,126,62,56,52
59286,0,2,99,87,84,80,76,73,69,65,62,59,54,50,46
71742,1,0,107,85,81,71,104,98,130,146,150,119,100,65,59
64290,3,0,103,101,103,96,80,75,68,138,143,70,65,129,104
28722,1,3,92,61,58,53,48,44,40,37,84,90,168,182,169
16400,1,1,109,98,93,88,84,81,76,124,160,258,163,132,61
6569,1,0,105,124,97,143,99,129,136,84,80,72,124,67,61
4237,1,3,105,79,74,131,129,185,194,177,74,69,66,61,56
7378,3,1,107,94,135,176,231,184,137,96,63,65,83,64,89
37839,0,1,94,81,78,74,111,180,444,162,109,57,41,54,82
44286,1,0,106,102,122,105,113,135,148,83,77,139,73,66,56
10757,1,0,110,154,105,69,58,128,134,74,63,53,126,107,147
15126,1,0,107,66,60,55,145,105,71,62,111,105,125,131,146
87217,0,3,94,51,49,45,42,90,94,137,147,146,65,61,56
29106,2,0,110,137,154,82,74,63,102,140,83,74,101,104,139
84164,2,1,100,90,96,200,294,196,137,88,48,89,70,42,60
17231,2,1,110,97,101,194,542,214,152,65,79,51,71,56,72
33257,0,1,92,80,76,73,70,67,63,59,91,157,276,152,110
61783,1,0,92,107,88,105,66,58,94,73,69,65,124,103,119
3816,2,0,91,113,83,92,59,52,92,93,59,52,46,125,115
83864,3,0,97,94,110,106,101,102,64,54,114,136,64,56,51
16635,1,2,94,84,80,77,73,70,67,63,60,56,53,50,46
89194,0,3,91,63,60,108,84,143,159,145,41,38,33,30,27
68536,3,1,96,86,81,77,124,169,369,179,113,49,55,52,56
65047,3,0,101,95,78,71,113,98,141,96,130,116,81,75,69
72680,1,0,106,111,132,74,65,58,98,106,132,118,77,70,106
38441,2,3,102,66,62,59,55,50,47,120,110,153,178,169,55
93526,0,2,103,93,89,86,82,78,73,69,65,62,58,55,51
12986,0,2,106,95,91,86,82,78,75,70,66,61,57,54,49
23094,0,1,93,82,79,76,98,178,474,168,101,63,43,78,65
51813,0,3,105,74,70,65,62,116,120,151,173,147,53,48,43
87927,0,1,98,86,83,120,194,300,158,136,60,51,81,82,80
33209,2,1,96,85,81,76,72,69,118,180,325,169,99,53,42
83350,2,0,92,90,125,125,94,108,125,66,58,113,66,59,51
68845,2,1,103,92,87,82,99,154,536,183,110,77,72,85,78
43692,1,0,95,105,90,61,54,47,127,70,64,106,111,128,97
49686,1,0,98,77,69,59,126,73,64,105,136,135,133,109,122
37113,0,0,108,137,116,149,131,71,62,56,122,81,75,111,117
78353,1,3,99,77,72,111,104,158,182,140,65,61,56,53,49
14065,0,0,108,109,117,73,67,60,148,79,72,121,141,124,98
6455,1,2,93,80,77,74,70,66,62,58,55,51,46,44,40
41440,0,0,106,146,144,71,62,137,136,143,69,61,53,115,145
86599,2,3,102,88,85,103,93,149,186,184,74,70,66,62,58
37516,0,2,91,81,78,74,69,65,62,58,54,51,48,44,40
84696,1,0,90,86,104,87,83,114,104,66,60,117,61,56,50
